name,aten::cudnn_convolution,void,maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...,aten::addmm,sgemm_32x32x32_NT_vec,aten::cudnn_batch_norm,aten::copy_,aten::add_,aten::clamp_min,aten::mul,Memcpy,aten::add,aten::sub,aten::cat,aten::div,sgemm_32x32x32_NT,aten::fill_,maxwell_sgemm_32x128_nn,sgemm_128x128x8_NN,maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_larg...,aten::native_batch_norm_backward,maxwell_fp16_scudnn_fp16_128x64_relu_medium_nn_v0,maxwell_fp16_scudnn_fp16_128x128_relu_small_nn_v0,at::native::(anonymous,aten::fake_quantize_per_channel_affine_cachemask,maxwell_gcgemm_64x64_nt,aten::_log_softmax_backward_data,sgemm_128x128x8_NT_vec,maxwell_sgemm_128x64_nn,aten::clamp,maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0,maxwell_fp16_scudnn_fp16_128x64_stridedB_splitK_medi...,aten::mm,maxwell_sgemm_128x128_nn,sgemm_32x32x32_NN_vec,aten::max_pool2d_with_indices_backward,aten::cudnn_convolution_transpose,aten::addcdiv_,aten::addcmul_,aten::exp_,aten::leaky_relu_,torchvision::_roi_align_backward,aten::masked_fill_,sgemm_32x32x32_TN_vec,maxwell_gcgemm_32x32_tn,aten::native_dropout_backward,maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0,maxwell_scudnn_128x64_relu_interior_nn_v1,aten::sum,maxwell_fp16_scudnn_fp16_128x32_relu_small_nn_v0,aten::_fake_quantize_per_tensor_affine_cachemask_ten...,maxwell_scudnn_128x64_relu_small_nn_v1,maxwell_sgemm_64x64_nn,aten::_log_softmax,maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0,maxwell_sgemm_64x64_nt,aten::aminmax,maxwell_gcgemm_64x64_tn,aten::_softmax,aten::_fused_moving_avg_obs_fq_helper,aten::replication_pad2d,maxwell_scudnn_128x64_relu_large_nn_v1,aten::mul_,maxwell_scudnn_128x128_3dconv_fprop_small_nn_v0,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...,aten::_softmax_backward_data,aten::mse_loss_backward,aten::gelu_backward,aten::sqrt,maxwell_scudnn_128x64_stridedB_small_nn_v0,maxwell_scudnn_128x128_stridedB_small_nn_v0,aten::exp,maxwell_scudnn_128x32_relu_medium_nn_v1,maxwell_sgemm_128x128_nt,maxwell_scudnn_128x128_relu_medium_nn_v1,aten::clamp_min_,maxwell_sgemm_128x128_tn,aten::mse_loss,aten::hardtanh_backward,aten::elu_backward,maxwell_fp16_scudnn_fp16_128x128_relu_medium_nn_v0,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...,aten::embedding_dense_backward,maxwell_scudnn_128x32_relu_small_nn_v1,maxwell_scudnn_128x32_stridedB_splitK_medium_nn_v0,sgemm_32x32x32_NN,sgemm_128x128x8_NN_vec,aten::leaky_relu_backward,maxwell_fp16_scudnn_fp16_128x32_stridedB_splitK_larg...,maxwell_sgemm_128x32_nn,maxwell_sgemm_128x32_nt,aten::neg,aten::cudnn_batch_norm_backward,aten::native_layer_norm,sgemm_128x128x8_TN_vec,maxwell_sgemm_32x128_nt,aten::native_dropout,aten::max_pool2d_with_indices,aten::_conv_depthwise2d,maxwell_fp16_scudnn_fp16_128x64_stridedB_small_nn_v0...,aten::threshold_backward,sgemm_128x128x8_TN,aten::where,maxwell_sgemm_128x64_nt,aten::silu_,maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile2...,aten::silu_backward,maxwell_sgemm_128x64_tn,maxwell_scudnn_128x64_stridedB_splitK_interior_nn_v0...,aten::bmm,aten::upsample_bilinear2d_backward,aten::hardswish_backward,aten::native_batch_norm,aten::convolution_backward,aten::native_layer_norm_backward
attention_is_all_you_need_pytorch_32,0.0,0.52,0.0,8.6,0.0,0.0,3.21,9.8,0.77,0.71,0.2,1.48,0.0,0.0,2.67,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,5.53,13.75,0.0,0.0,0.0,39.9,0.0,0.0,0.0,0.0,4.86,3.25,0.0,0.0,0.0,0.72,0.0,0.0,0.52,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,5.02,0.0,0.0,0.12,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,1.38,8.0,0.0,0.87,0.0,0.0,0.0,1.16,1.33,0.0,8.76,0.0,0.0,0.0,13.04,0.0,6.37,0.0,0.0,0.0,0.0,2.0
attention_is_all_you_need_pytorch_4,0.0,0.14,0.0,5.01,6.18,0.0,1.8,20.27,0.0,0.24,0.22,0.6,0.0,0.0,5.01,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,2.77,0.0,0.0,0.0,19.6,0.0,6.02,0.0,0.0,10.84,7.31,0.0,0.0,0.0,0.43,0.0,0.0,0.28,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.28,0.0,0.0,0.1,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,3.1,0.0,0.71,0.0,0.0,0.0,0.32,0.51,0.0,4.23,0.0,0.0,0.0,3.6,0.0,3.6,0.0,0.0,0.0,0.0,1.48
attention_is_all_you_need_pytorch_64,0.0,0.21,0.0,10.55,0.0,0.0,3.63,5.92,0.92,0.92,0.3,1.9,0.0,0.0,1.89,0.0,0.98,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,19.87,2.22,0.0,0.0,0.0,48.11,0.0,0.0,0.0,0.0,2.69,1.8,0.0,0.0,0.0,0.77,0.0,0.0,0.75,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.78,0.0,0.0,0.24,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04,0.0,0.0,0.0,0.0,0.0,0.0,1.26,9.33,0.0,0.98,0.0,0.0,0.0,1.37,1.63,0.0,8.49,0.0,0.0,0.0,2.28,0.0,6.26,0.0,0.0,0.0,0.0,2.05
attention_is_all_you_need_pytorch_8,0.0,0.22,0.0,6.0,7.32,0.0,1.92,17.94,0.0,0.32,0.19,0.61,0.0,0.0,4.45,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.85,1.61,0.0,0.0,0.0,24.95,2.16,7.68,0.0,0.0,9.54,6.4,0.0,0.0,0.0,0.42,0.0,0.0,0.26,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,9.9,0.0,0.0,0.09,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,3.89,0.0,0.68,0.0,0.0,0.0,0.46,0.63,0.0,4.63,0.0,0.0,0.0,1.87,0.0,4.07,0.0,0.0,0.0,0.0,1.78
dcgan_1,30.09,0.02,0.0,0.0,0.0,1.92,0.03,11.0,0.0,0.0,0.03,0.01,0.0,0.0,2.08,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,4.17,3.06,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,2.11,1.81,0.0,0.0,0.0,0.0,0.74,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0
dcgan_1024,14.7,0.0,0.0,0.0,0.0,2.2,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,0.06,0.04,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.06,15.27,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.33,0.0
dcgan_128,15.9,0.01,0.0,0.0,0.0,1.92,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.91,0.46,0.34,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,0.0,0.0,15.9,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,5.89,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.63,0.0
dcgan_16,15.69,0.02,0.0,0.0,0.0,1.2,0.01,4.62,0.0,0.0,0.01,0.0,0.0,0.0,0.86,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73,1.71,1.25,0.0,0.59,0.0,0.0,0.0,0.0,0.0,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.74,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.64,0.0
dcgan_2,25.97,0.02,0.0,0.0,0.0,1.71,0.02,9.57,0.0,0.0,0.02,0.01,0.0,0.0,1.8,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,3.61,2.64,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,1.82,1.57,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.44,0.0
dcgan_256,14.65,0.0,0.0,0.0,0.0,1.95,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,0.24,0.18,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,16.19,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.25,16.19,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.09,0.0,0.0,2.47,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.62,0.0
dcgan_32,13.31,0.01,0.0,0.0,0.0,1.25,0.01,2.91,0.0,0.0,0.01,0.0,0.0,0.0,0.53,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,1.07,0.78,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,0.0,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.18,0.0
dcgan_4,33.4,0.01,0.0,0.0,0.0,1.3,0.02,6.89,0.0,0.0,0.0,0.01,0.0,0.0,1.29,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,2.58,1.89,0.0,0.14,0.0,0.0,0.0,0.0,0.0,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.79,0.0
dcgan_512,13.75,0.0,0.0,0.0,0.0,2.19,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,0.12,0.09,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,16.72,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.13,15.85,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,2.51,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.71,0.0
dcgan_64,11.1,0.01,0.0,0.0,0.0,1.17,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.6,0.44,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,0.0,0.0,10.68,0.0,0.0,0.8,0.0,0.0,0.0,3.67,0.61,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.14,0.0
dcgan_8,32.25,0.01,0.0,0.0,0.0,1.13,0.02,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49,1.96,1.43,0.0,0.17,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0
densenet121_1,21.23,0.08,0.0,0.09,0.0,8.7,0.0,6.9,0.0,0.0,0.0,3.18,0.0,1.97,1.56,0.0,1.48,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.28,0.0,3.28,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.17,0.0,0.0,0.0,0.0,0.0,2.2,0.73,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,1.26,0.0,0.0,0.0,0.0,2.78,0.98,0.0,9.07,0.0,0.0,0.0,0.0,0.11,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62,0.0
densenet121_16,12.39,0.05,1.59,0.0,0.0,8.19,0.0,1.44,0.0,0.0,0.13,5.4,0.0,3.95,0.32,0.0,0.42,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.6,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,1.19,0.3,0.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.83,0.0,0.47,0.0,0.0,0.0,0.42,6.33,1.32,0.0,0.0,0.0,0.69,5.31,0.0,0.0,0.0,0.0,0.0,2.44,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,12.28,0.0,0.0,0.83,0.0,0.3,0.0,0.0,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44,0.0
densenet121_2,13.32,0.13,0.0,0.0,0.0,7.0,0.0,4.98,0.0,0.0,0.0,4.26,0.0,1.99,1.15,0.0,0.96,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,2.26,1.29,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.37,0.0,0.0,0.0,0.0,1.3,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2.96,0.0,0.0,0.0,0.0,0.0,1.68,0.83,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.91,0.0,7.79,0.0,0.0,0.0,0.0,0.13,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26,0.0
densenet121_32,10.93,0.06,2.6,0.0,0.0,8.88,0.0,0.81,0.0,0.0,0.14,5.44,0.0,4.13,0.18,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.92,0.0,0.33,0.21,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.12,3.86,0.0,0.0,0.0,1.73,0.18,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.44,0.0,0.32,0.0,0.0,0.0,0.23,6.92,1.47,0.0,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,2.46,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,14.29,0.0,0.0,0.81,0.0,0.32,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,0.0
densenet121_4,14.7,0.13,0.0,0.06,0.0,7.83,0.0,4.39,0.0,0.0,0.09,5.01,0.0,2.96,1.0,0.0,0.87,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.63,0.0,1.94,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.66,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.54,0.0,1.39,0.0,0.0,0.0,1.41,3.1,0.38,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,9.5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0
densenet121_8,12.46,0.09,0.0,0.0,0.0,7.99,0.0,2.52,0.0,0.0,0.11,5.2,0.0,3.45,0.55,0.0,0.62,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.16,0.66,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,1.64,0.0,0.0,0.0,0.66,0.16,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.42,0.0,1.14,0.0,0.0,0.0,0.69,5.24,0.33,0.0,0.0,0.0,0.99,4.43,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,11.36,0.0,0.0,0.0,0.0,0.26,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23,0.0
drq_1,15.52,0.03,11.5,5.37,5.01,0.0,20.18,5.53,4.7,0.18,3.37,0.34,0.03,0.0,5.0,0.13,0.14,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.31,0.0,0.0,0.36,0.27,0.0,0.0,0.0,0.0,0.0,5.48,0.0,3.54,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,5.24,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.26,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.13,0.04
fastNLP_Bert_1,0.0,0.07,0.0,21.17,0.0,0.0,0.63,6.15,0.0,6.92,0.14,3.86,0.0,0.0,3.35,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,16.37,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.7,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,1.44,0.0,0.0,1.74,0.0,0.0,0.35,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.59,0.0,1.0,8.56,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,17.29,0.0,12.7,0.0,0.0,0.0,0.0,2.76
fastNLP_Bert_2,0.0,0.07,0.0,20.31,0.0,0.0,1.94,3.37,0.0,7.56,0.12,4.23,0.0,0.0,3.68,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,4.67,0.0,0.0,0.0,31.04,0.0,0.0,0.0,0.0,0.39,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.79,0.0,0.0,1.9,0.0,0.0,0.19,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,17.49,0.0,0.0,0.0,0.0,0.65,0.0,0.82,8.9,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0,5.09,0.0,12.35,0.0,0.0,0.0,0.0,1.4
fastNLP_Bert_4,0.0,0.07,0.0,19.52,0.0,0.0,2.03,1.84,0.0,8.18,0.12,4.62,0.0,0.0,3.99,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,4.9,0.0,0.0,0.0,31.94,0.0,0.0,0.0,0.0,0.21,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.43,0.0,0.0,2.06,0.0,0.0,0.11,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.7,0.0,0.78,9.67,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,5.4,0.0,12.88,0.0,0.0,0.0,0.0,1.47
